SMILES,FRAGMENTS
CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F,363.1499:72.0808:320.1064;363.146:320.1041:72.0807|72.0807:320.104:363.1461|72.0807:70.0651:205.0409|72.0807:70.0651:205.0409|72.0807:70.0651:122.0401|72.0807:70.0651:122.0401|72.0807:122.04:70.0651|75.0229:107.0292:56.0495|75.0229:74.0151:107.0292
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,278.0133:243.0445:296.0239|278.0133:243.0445:242.0368|243.0445:278.0134:242.0368|243.0444:242.0367:278.0133|243.0446:242.0368:180.0808|180.0807:242.0368:208.0758|178.0651:179.0729:180.0807|178.0651:152.062:169.0648|150.0464:169.0648:152.062
C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,265.0649:283.0764:266.0673|265.0531:245.0481:217.049|145.0198:217.049:168.0613;283.0688:265.0581:145.0261|283.0689:265.0584:263.0629|265.0583:283.0689:245.0523|265.0583:245.0522:217.0573|265.0584:245.0522:145.026|145.026:168.0682:217.0573|145.026:140.0495:123.0353|75.0229:140.0495:113.0388|75.0229:74.0151:113.0386
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,91.0539:233.1328:105.0707;264.1746:233.1325:91.0542|233.1325:264.1747:91.0542|91.0542:105.0699:117.0698|91.0542:105.0699:117.0698|91.0542:105.0699:117.0699|91.0542:203.0855:115.0542|91.0542:202.0777:115.0542|202.0776:91.0542:115.0542|65.0386:115.0542:189.0699
CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,NA
C1=CC=C2C(=C1)N=NN2Cl,154.0169:156.0138:155.0191|154.0168:156.0135:126.01|154.0166:156.0146:126.0099|154.0175:119.0463;154.0166:126.0105:90.0338|154.0166:126.0105:90.0338|154.0166:98.9996:90.0339|154.0166:98.9996:90.0339|98.9996:154.0166:90.0339|98.9996:90.0339:154.0167|72.9839:98.9996:63.0229|72.9839:63.0229:98.9996|72.9839:63.0229:62.0151
CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],140.046:55.0412:54.0333;140.0455:201.062:55.0417|140.0455:55.0417:201.062|140.0455:55.0417:110.0476|55.0417:140.0456:54.0339|55.0417:54.0339:67.0417|55.0417:54.0339:67.0417|55.0417:54.0339:66.0339|55.0417:66.0339:54.0339|66.0339:54.0339:55.0417
C1=CC=C(C(=C1)C(=O)O)O,121.0285:139.0391:69.0335|121.0285:139.0391:69.0335|121.0285:139.0391:69.0335|121.0285:121.0397:65.0386|121.0285:65.0386:121.0397|65.0386:121.0285:121.0397|65.0386:121.0397:121.0285|65.0386:53.0022:51.023|65.0386:53.0022:51.023
CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,313.148:256.09:84.0807|313.148:256.0902:84.0808|256.0902:84.0808:213.0481|256.0903:213.0482:84.0808|198.0246:169.076:256.0903|198.0247:169.0761:179.0604|115.0542:179.0604:198.0247|115.0543:127.0417:140.0495|115.0543:89.0386:102.0464
CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CCCC(C2)O)O,175.1117:301.2525:233.1899|233.19:71.0855:107.0491|233.19:107.0491:71.0855|107.0491:121.0648:57.0699|107.0491:121.0648:133.0648|133.0647:107.0491:121.0648|133.0648:79.0542:95.0491|95.0491:79.0542:105.0447|51.023:95.0491:105.0447
C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,375.9616:158.976:70.04|158.9764:70.04:375.9617|158.9764:70.04:172.9558|158.9764:70.04:172.9558|158.9764:70.04:172.9558|158.9764:122.9997:70.04|122.9997:89.0386:158.9765|89.0386:72.984:122.9997|89.0386:72.984:63.023
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,330.9097:98.9843:298.8833|98.9843:298.8835:330.9096|98.9843:298.8835:270.8884|98.9843:220.8962:270.8884|98.9843:220.8962:164.9062|98.9843:164.9062:220.8961|98.9843:164.9062:129.9373|98.9843:129.9373:164.9062|98.9843:129.9373:141.9373
CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)S(=O)(=O)C)C,336.1028:308.0716:294.056|266.0247:308.0716:188.0472|188.0471:266.0248:108.057|188.0472:108.057:109.0648|108.057:109.0648:91.0543|108.057:91.0543:107.0492|107.0492:91.0543:65.0386|107.0492:65.0386:79.0542|95.0492:65.0386:107.0492
CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl,303.0299:219.9563:176.9505;303.0297:345.0767:219.9563|219.9563:303.0298:176.9505|176.9505:184.9875:219.9564|184.9874:176.9505:148.9556|184.9875:176.9505:148.9556|112.9789:148.9556:128.9976|84.984:94.0288:112.9789|84.9839:53.0022:62.9632|53.0022:84.984:62.9632
CC(C)(C)C(C(CC1=CC=C(C=C1)Cl)N2C=NC=N2)O,294.1367:70.0399:207.0937|70.04:294.1368:57.0699|70.0399:125.0153:165.0467|70.04:125.0153:69.0699|70.04:125.0153:69.0699|70.04:125.0153:89.0386|70.04:125.0154:89.0386|70.04:89.0386:98.9997|70.04:89.0386:63.023
CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,295.0224:296.0251:297.0184|279.9984:295.0221:278.0188|279.9987:278.0191:232.0315|152.9817:124.9813:169.0131|152.9815:124.9809:169.0127;295.0222:279.9989:264.0039|279.9988:295.0223:264.004|279.9989:127.0155:278.0197|127.0155:142.9928:152.9828|127.0155:78.9943:142.9928|127.0155:78.9943:142.9928|78.9944:109.0108:78.0464|65.0386:78.9944:121.0108|65.0386:68.9794:51.023
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,233.0897:72.0444:213.0834|72.0444:233.0897:213.0835|72.0444:233.0898:188.0319|72.0444:160.0369:168.0256|72.0444:160.0369:145.026|72.0444:145.026:160.0369|72.0444:145.0261:56.0131|72.0444:56.0131:75.0229|72.0444:75.0229:56.0131
C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F,302.1099:70.0399:233.0773|70.0399:233.0773:123.024|70.0399:123.0241:109.0448|70.0399:123.0241:109.0448|70.04:123.0241:109.0449|70.04:123.0241:123.0353|70.04:123.0353:75.0229|75.0229:70.04:123.0353|75.0229:74.0151:70.04
CC(C)C1(C(=O)NC(=N1)C2=NC3=CC=CC=C3C=C2C(=O)O)C,312.1341:270.087:294.1231|312.1341:267.1128:270.0873|199.0502:267.1128:252.0768|199.0503:69.0699:86.0964|181.0397:69.0699:197.071|181.0397:153.0448:146.0601|146.0601:129.0447:153.0448|75.0229:129.0448:128.0495|75.0229:129.0447:74.0151
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC(=CN=C42)O,282.1601:283.1633:284.1661|282.1601:211.0859:283.1633|211.086:225.1018:212.089|211.0861:212.0891:225.1017|211.0858:212.0891:235.086;282.1597:72.0807:211.0865|282.1597:72.0807:211.0864|211.0864:72.0807:282.1598|211.0864:72.0807:225.102|211.0864:72.0807:210.0787|210.0786:211.0864:166.065|210.0786:181.0758:115.0541|115.0541:139.0541:154.065|139.0541:115.0541:89.0385
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC,127.0389:99.0076:142.9927|99.0076:127.0389:142.9927|99.0076:127.039:142.9927|99.0076:71.0127:142.9927|99.0076:71.0127:142.9927|99.0076:71.0127:53.0022|71.0127:99.0077:53.0022|71.0128:53.0022:78.9943|53.0022:71.0127:78.9943
CCSC(=O)N1CCCCCC1,126.0913:188.1103:83.0855|126.0913:188.1103:83.0855|126.0913:83.0855:55.0542|55.0542:126.0914:83.0855|55.0542:98.0964:83.0855|55.0542:98.0965:70.0651|55.0542:98.0965:70.0651|55.0543:53.0386:70.0651|55.0543:53.0386:56.0131
CC(CC1=CC2=C(C=C1)OCO2)N,163.0751:133.0646:135.0439|163.0751:133.0646:135.0439|163.0751:133.0646:135.0438|105.0697:135.0438:133.0646|105.0697:135.0438:133.0646|105.0697:79.0541:135.0438|79.0541:77.0384:95.049|77.0384:95.049:105.0446|51.0229:95.049:77.0384
C1=CC=C2C=C(C=CC2=C1)OCC(=O)O,157.0648:129.0699:203.0704|157.0648:129.0699:155.0605|157.0648:129.0699:155.0605|129.0699:155.0604:145.0649|155.0604:129.0699:145.0649|155.0604:145.0649:128.0621|155.0604:127.0543:128.0621|95.0492:126.0465:128.0621|75.0229:95.0492:115.0543
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,NA
CN1C(=O)CN=C(C2=C1C=CC(=C2)N)C3=CC=CC=C3F,284.1198:285.1225:256.124|284.1198:135.0908:227.097|135.0909:227.0968:211.0785|240.0926:226.0892:135.0908;284.1187|284.1187:256.124:135.0914|284.1188:135.0914:227.0976|135.0914:227.0976:226.0898|135.0914:226.0898:240.093|135.0914:93.0572:240.0928|93.0572:104.0493:106.0649|93.0572:104.0493:65.0385|65.0385:63.0228:95.049
CC1=CN=C2C(=C1)C=CC(=C2C(=O)O)Cl,204.021:222.0316:176.0261;204.021:222.0316:140.049|204.021:222.0316:140.0489|204.0211:222.0317:176.0262|204.0211:176.0262:222.0317|141.0572:204.0211:149.0152|141.0572:149.0153:140.0495|140.0495:141.0572:149.0153|140.0494:113.0385:114.0464|113.0386:88.0307:140.0495
CC1=C(N=CN1)CSCCNC(=NC)NC#N,253.1227:159.0697:117.048|159.0697:117.048:95.0603|95.0603:159.0698:117.048|95.0603:117.048:99.0664|95.0603:117.048:99.0664|95.0603:117.048:82.0399|95.0603:54.0338:61.0106|54.0338:95.0603:61.0106|54.0338:57.0447:61.0106
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,372.0287:70.0399:158.9755|158.9763:70.0399:372.0288|158.9762:70.0399:150.0231|158.9763:70.04:150.0231|158.9763:70.04:122.9996|158.9763:70.0399:122.9996|89.0386:122.9996:70.04|89.0386:72.9839:70.04|89.0386:72.9839:63.0229
CN(C)C(=S)SSC(=S)N(C)C,88.0215:119.9936:195.9378|88.0215:119.9936:195.9378|88.0215:119.9936:76.0215|88.0215:119.9936:76.0215|88.0215:119.9936:76.0215|88.0215:72.998:76.0215|88.0215:72.998:76.0215|72.998:88.0215:71.9902|72.998:71.9902:88.0215
CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,304.0091:142.9216:86.06;304.0089:86.06:128.1069|86.06:142.9217:304.0091|142.9217:86.06:140.9327|142.9217:82.9449:140.9327|142.9217:82.9449:58.0651|82.9449:142.9217:58.0651|82.9449:142.9217:58.0651|82.9449:106.945:60.984|82.945:106.945:72.9839
O=S(=O)(O)c1ccc2c(c1)C(CCC2CC)CCCC,NA
OS(=O)(=O)c1ccc(cc1)C(CCC(=O)O)CCCC,NA
OS(=O)(=O)c1ccc(cc1)C(CCC)CCCCCCCC,NA
CCCCCCCCCc1ccc(OCCOCCO)cc1,133:529:485
O=C(CCCCCCCCCCCCCCCCC)N(CCO)CCO,106:354:372
O=C(CCCCCCCCCCCCCCC)N(CCO)CCO,326:106:344
O=C(CCCCCCCCCCCCC)N(CCO)CCO,106:298:316
O=C(CCCCCCCCCCC)N(CCO)CCO,106.0862:88.0757:288.2533
O=C(CCCCCCCCC)N(CCO)CCO,106:242:260
O=C(CCCCCCC)N(CCO)CCO,106:88:214
OCCOCCOCCOCCCCCCCCCCCCCCCCCC,90:133:151
OCCOCCOCCOCCCCCCCCCCCCCCCC,90:133:151
OCCOCCOCCOCCCCCCCCCCCCCC,90:133:151
OCCOCCOCCOCCCCCCCCCCCC,90:133:319
O=S(=O)(O)OCCOCCOc1ccc(cc1)CCCCCCCCC,305:431:475
OS(=O)(=O)c1ccc(cc1)C(C)CCCCC(=O)OC,NA
OS(=O)(=O)c1ccc(cc1)C(CC(=O)OC)CCCCC(=O)OC,NA
O=S(=O)(O)c1ccc2c(c1)C(CCC2CC)CC(=O)OC,NA
O=S(=O)(O)c1ccc2c(c1)C(CCC2C(=O)OC)CCC(=O)OC,NA
OCCOCCOCCOCC(CC(=O)O)CCCC,89:133:275
O=C(O)CC(CCCC)COCCOCCO,89:97:45
OCCOCC(CCCC)CC(=O)O,83:97:143
O=C(O)CC(CCCC)COCCOCCOCC(=O)O,103:147:289
OC(=O)COCCOCC(CC(=O)O)CCCC,143:103:125
CCCCC(COCC(=O)O)CC(=O)O,97:125:55
O=C(O)CC(COCCOCCOCCOCCO)CCCC(=O)O,177:367:89
OC(=O)COCCOCC(CC(=O)O)CC(=O)O,145:127:103
OCCOCCOCCOCC(CC(=O)O)CC(=O)O,171:133:89
O=C(OC)COCCOc1ccc(cc1)CCCCCCCCC,71:117:211
O=C(OC)CCCCCCCCc1ccc(OCCOCC(=O)OC)cc1,139:171:97
O=C(O)CCCCCCc1ccc(OCCOCC(=O)O)cc1,307:261:223
O=C(OC)CCCCCCc1ccc(OCCOCC(=O)OC)cc1,143:83:111
O=C(OC)CCCCCCc1ccc(OCCOCCO)cc1,83:143:111
OS(=O)(=O)c1ccc(cc1)C(C)CCCCCCC(=O)O,NA
OS(=O)(=O)c1ccc(cc1)C(CCC)CCCCC(=O)O,NA
OS(=O)(=O)c1ccc(cc1)C(CC)CCCCCCC(C)CCC(=O)O,NA
OS(=O)(=O)c1ccc(cc1)C(CCC)CCCCCC,NA
OS(=O)(=O)c1ccc(cc1)C(CCC)CCC(=O)O,NA
O=C(O)COc1ccc(cc1)CCCCCCCCC,NA
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,139.0389:163.0389:195.0652
Cc1cc(Cl)ccc1OCC(=O)O,NA
CCCCCCCCCCCCCCCC[C@@H](O)C(=O)O,NA
NCCCCCCCCN,128.1433:145.1699:111.1166
NC(CCCC(=O)O)C(=O)O,98.0602:116.0709:144.066
Nc1cccc(C(=O)O)c1,138.055:94.0651:120.0444
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,136.0618:164.9948:98.9841
O=C(O)C=Cc1cccc(O)c1,NA
O=C(O)c1cccc(O)c1,NA
CCC(C)C(=O)C(=O)O,NA
N=C(N)NCCCC(=O)O,146.0921:87.0438:86.0599
O=Cc1ccc(O)cc1,NA
O=C(O)c1ccc(O)cc1,NA
CC(C)CC(=O)C(=O)O,NA
CSC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1O,136.0619:75.0264:97.0285
COc1ccc2ncccc2c1,160.0761:145.0527:117.0577
C/C(=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CO,136.0619:220.1195:202.1089
O=C(O)CCCCC(=O)O,NA
N=C(O)NC1N=C(O)N=C1O,99.0189:100.0266
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,271.0601:153.0182:119.0491
O=C(O)CCCC[C@@H]1SC[C@@H]2N=C(O)N[C@@H]21,227.0851:199.0901:209.0746
CC(O)(CC(=O)O)C(=O)O,NA
N=C(O)NCCCC(N)C(=O)O,113.0708:159.0763:114.0548
NC(CCSCC(N)C(=O)O)C(=O)O,134.0266:88.0212:102.0547
c1cn(c(=O)nc1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,112.0504:106.0162
c1cnc(=O)[nH]c1N,112.0508:95.0242:94.0403
O=C(COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H](O)CO,NA
C=C1CC[C@H]2C(=C)CC[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,185.1322:143.0854:131.0854
CC1=NCC[C@@H](C(=O)O)N1,143.0821:97.0764:101.0713
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,NA
O=c1ccc2cc(O)c(O)cc2o1,179.0343:123.0443:133.0288
O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,179.0341:133.0286:123.0442
C[N+](C)(C)CC(=O)[O-],118.0865
c1[nH]c2c(n1)nc(nc2O)N,152.0562:135.0298:110.0346
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c21,287.0553:153.0182:121.0284
C[C@H](N)C(O)=N[C@@H](C)C(=O)O,90.0547:115.0863:113.0233
NCCCC[C@H](N)C(=O)O,84.0806:130.0861:147.1124
NCCSC[C@H](N)C(=O)O,120.0112:88.0392:148.0424
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,153.0185:147.0443:273.0764
N=C(O)c1cccnc1,123.0556:80.0498:96.0447
C[n+]1cccc(C(=O)[O-])c1,138.0554:94.0654:92.0497
O=C(O)C1CCCN1,116.0709:98.0604
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c21,303.05:229.0498:153.0182
Oc1cccc2cccnc12,117.0578
CC(=CCNC1=NC=NC2=C1NC=N2)CO,136.0619:148.0619:220.1195
O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NA
COc1cc(C(=O)O)ccc1O,NA
COc1cc(C=O)ccc1O,NA
c1ccc2c(c1)c1ccccc1[nH]2,168.0809:115.0167|168.0808:141.0699:167.0727
C1=CC=C2C(=C1)NN=N2,120.0545:121.0582:65.0384|120.0549:65.0384:92.0494;120.0556:65.0387:92.0495;120.0556:92.0495:65.0387;120.0556:92.0494:65.0384|120.0557|120.0556:65.0386:92.0495|120.0556:92.0495:65.0385|120.0556:92.0494:65.0385|120.0556:65.0385:92.0494|120.0556:65.0386:92.0495|120.0556:92.0498|120.0556:65.0384:92.0497|120.0556:65.0385:92.0494|120.0555:92.0494:65.0385|120.0555:65.0385:92.0494|120.0555:65.0386:92.0495|120.0556:92.0494;120.0548:65.0379:92.0486|65.038:120.0546:92.0485|65.0379:39.0217:51.0218;120.0559:92.0498|120.056:92.0497|120.0559:92.0496:65.0386|92.0497:65.0386;92.0493:120.0554|92.0494:65.0384:120.0551
c1ccc2c(c1)cc1ccccc1n2,180.0806|180.0807
c1ccc2c(c1)cnc1ccccc21,180.0806:152.062|180.0808
Cn1c2c(c3c(cc2)nccc3)nc1N,199.0976:184.0742:158.0711|184.0742:158.0712:199.0977
Cc1cnc2ccc3c(c2n1)nc(n3C)N,214.1088:173.0823:199.0853|199.0847:173.0818:214.108
Cc1nccc2c1[nH]c1ccccc21,183.0915:168.0681:142.065
c1ccc2c(c1)c1c([nH]2)nc(cc1)N,184.0868:167.0603:157.076|184.0865:167.06:157.0757
Cn1c2c(ncc(c2)c2ccccc2)nc1N,225.1135:210.0901:208.0871;225.1134:210.0899:208.0869|225.1128:210.0895:208.0865
c1ccc2c(c1)ccc1nc3ccccc3cc21,230.0963:229.0881;230.0964:202.0777:229.0879|230.0962:231.0995:202.0778
c1ccc2c(c1)c1ccccc1C2=O,181.0648:153.0699:152.0621|153.0698:181.0646:152.062
c1ccc2c(c1)c1cccc3c1c(ccc3)C2=O,231.0805:203.0856:202.0777;203.0853:202.0775:231.0804|231.0802:203.0855:202.0777
c1ccc2c(c1)ccc(c2C=O)O,145.0657:155.0614:117.0705
O=C4c2cccc1ccc3c(c12)c4ccc3,177.0699:205.0647:176.0616|205.0649:177.0701:206.0681
O=C(c1ccccc1)c2ccccc2,105.0334:183.0805:77.0386|105.0335:183.0806:77.0386
c1ccc2c(c1)c1c3c(c(cc1)[N+](=O)[O-])cccc3C2=O,230.0728:246.0678:259.0632|230.0738:246.0688:259.0641
c1ccc2c(c1)c1c(C2=O)cc(cc1)[N+](=O)[O-],180.057:168.057:209.047|180.0571:209.0471:168.0571
O=C\2c1c(cccc1)C(=O)/C=C/2,159.0443
c1ccc2c(c1)c1ccccc1C(=O)C2=O,181.0649:209.0597:153.07
c1ccc2c(c1)C(=O)NC2=O,130.0287:80.022:101.0381
O=C\4c3c(ccc2c1ccccc1ccc23)C(=O)/C=C/4,231.0806:203.0855:217.0649|231.0796:203.085:217.0642
O=C3c4c(c2c(c1ccccc1cc2)C3=O)cccc4,231.0807:259.0761|231.0803:203.0857:217.0648
O=C2c1c(cccc1O)C(=O)c3c2cccc3O,213.0546:121.0284:185.0597|213.0557:121.029:185.0608
c1ccc2c(c1)C(=O)c1c(C2=O)cc(cc1)O,197.0596:153.0698:105.0334|197.0596:153.0699:169.0648
c1ccc2c(c1)C(=O)c1c(C2=O)c(ccc1)O,197.0599:153.0701:105.0336|197.0596:153.0699:105.0334
c1cc2ccc3c(cc(c4c3c2c(c1)cc4)N)N,216.0806:217.0883:189.07
c4cc2ccc1ccc(N)c3c1c2c(cc3)c4N,217.0886:219.0684|217.0887:216.0811:232.0995
c3c(Nc1ccccc1)cc2ccccc2c3,220.112:143.0729:92.0495;220.1122:205.0888:143.0731|220.1119:143.073:205.0887
CCNc1nc(nc(n1)Cl)NC(C)C,216.1006:218.0976:217.1033|174.0531:216.1005:176.0501|174.0531:132.0316:176.0501|146.022:132.0319:174.0532|146.0217:132.0319:138.076;216.1011:174.0541:96.0556;174.0543:138.1026:96.0556|216.1012|216.1012:174.0546:96.0556|174.0544:216.1014:104.001|174.0541:104.0011:132.0325|104.0011:174.0537:68.0244|104.001:68.0243:79.0058|216.1012|216.1012:174.0541:96.0554|174.0544:216.1012:104.0011|174.0542:104.001:132.0323|174.0542:104.0011:68.0243|104.0011:68.0243:79.0058|174.0542:138.1026:96.0556;174.054:216.1009:104.0009|104.0009:174.054:96.0555|174.0539:216.1009:138.1026|174.054:138.1026:96.0556;174.0541:216.101:96.0556|174.0539:216.1006:138.1023
c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N,237.102:238.1052:194.0964|194.0963:237.1021:192.0806|194.0958:193.0873:195.0994|194.0958:193.0882:192.0804|193.088:192.0803:165.0693;194.0963:220.0754:192.0807|237.1022:194.0961:192.0808|237.1022:194.0964:192.0807|194.0964:192.0807:237.1021|194.0963:192.0806:193.0883|194.0962:192.0807:193.0883|193.0884:194.0962:179.0728|237.1021:194.0961:192.0807|237.1022:194.0963:192.0806|194.0963:192.0806:237.1019|194.0964:192.0807:193.0885|194.0963:192.0806:193.0884|193.0884:194.0962:179.0727|194.0963:220.0754:192.0806;194.0965:220.076:192.0811|194.0964:220.0754:192.0809
Cc1c(c(ccc1)C)N(Cn1cccn1)C(=O)CCl,210.0676:212.0644:278.105|134.0956:210.0676:135.0989|134.0957:135.0991:210.0676|134.0959:135.0994:132.0801|134.0958:135.0992:132.0802;134.0964:210.068:278.1055;210.0686:134.0966:76.9785|210.0683:134.0966:278.1055|134.0965:210.0681|134.0966:210.068:76.979|134.0966:105.07:76.979|134.0966:105.07:76.979|134.0966:105.07:79.0543|210.0682:134.0966:278.1054|134.0965:210.0681|134.0966:210.0681:76.9788|134.0966:105.07:76.9789|134.0965:105.0699:76.9789|134.0965:105.0699:79.0543|210.0681:134.0964;134.0963:76.9788|134.0964:76.9789|210.068:134.0964|210.068:134.0964;210.0681:134.0965
O=C(N(c1c(cccc1C)C)C(C(=O)OC)C)Cc2ccccc2,148.1119:91.0542:294.1487;294.149:208.1334:326.1753|148.1122:208.1333:91.0543|148.1122:91.0543:121.0887|148.1122:91.0543:121.0887|91.0543:148.1122:121.0886|91.0543:148.1122:121.0887;294.15:208.1334:266.1546|294.1488:208.1335:266.154
O=C(N(c1ccccc1)C)N(c2ccccc2)C,134.0599:106.065:241.1336|134.0609:106.0658:77.0384
[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3,231.068:202.0781:218.073
[O-][N+](=O)c4ccc2ccc1ccc([N+]([O-])=O)c3c1c2c4cc3,276.053:247.0629:246.0551
Cc1cc(c(cc1)O)[N+](=O)[O-],NA
c1ccc2c(c1)c(cc[n+]2[O-])[N+](=O)[O-],191.0451:145.0522:161.0471;161.0473:145.0524:104.0496|161.0483:145.0532:174.0436
c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],NA
Cc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-],NA
O=[N+]([O-])c1cc(ccc1Cl)[N+]([O-])=O,NA
CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],NA
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,283.9876:266.9848:237.9942|266.9849:283.9876:237.9948|266.9849:208.992:202.0179|202.0179:208.9919:266.9848|202.0179:208.992:173.0153|202.018:139.0542:173.0153
Oc4ccc2ccc1cccc3c1c2c4cc3,201.0699:191.0808:191.0856|201.0697:203.1428:202.0775
Oc5ccc3ccc2c1ccccc1cc4c2c3c5cc4,251.0858:252.0936:268.0886|251.0852:252.0929:268.0878
C1=CC=C2C(=C1)C=CC=C2O,117.0698:155.0601|117.0697:155.0604:145.0647
C1=CC=C2C=C(C=CC2=C1)C(=O)O,145.0647:155.0603:117.0698|129.0697:155.0488:145.0647
Clc2cc(c1ccc(N)c(Cl)c1)ccc2N,217.0529:218.0606:182.084|217.0525:218.0602:182.0839
Cn1cnc2c1c(=O)n(c(=O)n2C)C,195.0876:138.0661:110.0712;138.0662:195.0877:110.0713|195.0878:138.0665|195.0879:138.0662|195.0878:138.0662:110.0714|138.0662:195.0877:110.0712|138.0661:110.0712:195.0871|138.066:110.0712:123.0426|195.0876|195.0877:138.0661|195.0877:138.0662:110.0712|138.0662:195.0876:110.0712|138.0662:110.0713:195.0878|138.0661:110.0712:123.0426|138.0661:195.0874:110.0711;138.0663:195.0878:110.0714|138.0663:110.0713:83.0605|138.0664:195.088:110.0714|138.0663:110.0714:177.0165;138.0662:195.0877:110.0713|138.0661:195.0876:151.0978
COP(=O)(OC)OC=C(Cl)Cl,127.0154:220.9531:78.9943;220.953:127.0154:144.9815|127.0154:220.9531:144.9815|127.0154:78.9943:220.9531|127.0155:78.9943:112.9998|127.0154:78.9943:112.9998|127.0154:78.9943:112.9998;127.0153:109.0048:78.9942|127.0154:78.9943:109.0048|109.0048:144.9815:127.0154|144.9815:109.0048:127.0154
CNC(=O)CSP(=S)(OC)OC,198.9657:230.0081:170.9703|124.9823:170.9703:142.9929|124.9823:142.993:156.9542|124.9822:142.9927:156.9543|124.9823:142.9929:123.9979;142.9926:198.9647:170.9698;198.9648:170.9698:197.9811|198.9646:170.9697:230.0067|170.9697:198.9646:124.982|124.9821:142.9926:170.9698|124.982:142.9926:156.9541|124.982:142.9926:78.9944|124.982:142.9926:78.9943|198.9647:170.9698:230.0068|170.9698:198.9647:124.9821|124.9821:142.9926:170.9698|124.9821:142.9926:156.9541|124.982:142.9926:78.9943|124.982:142.9925:78.9943|198.9648:170.9698:197.9807;124.9819:142.9925:170.9697|124.9819:142.9925:78.9943|198.9646:170.9697:88.0214|198.9645:170.9697:88.0214
CN(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,233.0237:235.021:187.9652|159.9703:161.9672:187.9652|159.9703:161.9672:132.9598|132.9595:125.0014:134.9565;72.0445:233.0244:159.9716;72.0444|233.0245:72.0443|233.0245:72.0444:187.9659|72.0444:233.0238:159.9714|72.0444:159.9715:187.9665|72.0444:159.9714:132.9608|72.0444:159.9714:132.9606|233.0244:72.0443|233.0244:72.0444:187.9664|72.0444:233.0241:187.9665|72.0444:159.9715:187.9664|72.0444:159.9715:132.9606|72.0444:159.9715:132.9606|72.0444:187.9661
